Time,Height,Pressure,Temperature
9:31 AM,39.12, 100856.00 Pa, 31.78 C
9:31 AM,39.12, 100856.00 Pa, 31.78 C
9:31 AM,39.29, 100854.00 Pa, 31.78 C
9:31 AM,39.12, 100856.00 Pa, 31.78 C
9:31 AM,39.29, 100854.00 Pa, 31.78 C
9:31 AM,39.21, 100855.00 Pa, 31.78 C
9:31 AM,39.21, 100855.00 Pa, 31.78 C
9:31 AM,39.04, 100857.00 Pa, 31.78 C
9:31 AM,38.96, 100858.00 Pa, 31.80 C
9:31 AM,39.04, 100857.00 Pa, 31.78 C
9:32 AM,39.37, 100853.00 Pa, 31.78 C
9:32 AM,39.12, 100856.00 Pa, 31.78 C
9:32 AM,38.87, 100859.00 Pa, 31.78 C
9:32 AM,39.29, 100854.00 Pa, 31.78 C
9:32 AM,39.04, 100857.00 Pa, 31.77 C
9:32 AM,39.04, 100857.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.79 C
9:32 AM,39.21, 100855.00 Pa, 31.77 C
9:32 AM,39.21, 100855.00 Pa, 31.78 C
9:32 AM,38.79, 100860.00 Pa, 31.78 C
9:32 AM,38.87, 100859.00 Pa, 31.79 C
9:32 AM,39.04, 100857.00 Pa, 31.79 C
9:32 AM,38.96, 100858.00 Pa, 31.78 C
9:32 AM,39.12, 100856.00 Pa, 31.78 C
9:32 AM,38.96, 100858.00 Pa, 31.78 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.77 C
9:32 AM,39.12, 100856.00 Pa, 31.78 C
9:32 AM,38.87, 100859.00 Pa, 31.77 C
9:32 AM,39.21, 100855.00 Pa, 31.77 C
9:32 AM,39.29, 100854.00 Pa, 31.78 C
9:32 AM,39.21, 100855.00 Pa, 31.78 C
9:32 AM,38.96, 100858.00 Pa, 31.78 C
9:32 AM,39.21, 100855.00 Pa, 31.77 C
9:32 AM,39.12, 100856.00 Pa, 31.78 C
9:32 AM,39.12, 100856.00 Pa, 31.78 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.78 C
9:32 AM,39.29, 100854.00 Pa, 31.78 C
9:32 AM,39.29, 100854.00 Pa, 31.77 C
9:32 AM,39.29, 100854.00 Pa, 31.77 C
9:32 AM,39.21, 100855.00 Pa, 31.77 C
9:32 AM,39.21, 100855.00 Pa, 31.77 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,39.29, 100854.00 Pa, 31.77 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,38.87, 100859.00 Pa, 31.77 C
9:32 AM,39.04, 100857.00 Pa, 31.77 C
9:32 AM,39.04, 100857.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.76 C
9:32 AM,38.87, 100859.00 Pa, 31.78 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,39.12, 100856.00 Pa, 31.77 C
9:32 AM,39.21, 100855.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.77 C
9:32 AM,38.96, 100858.00 Pa, 31.78 C
9:32 AM,39.04, 100857.00 Pa, 31.77 C
9:32 AM,38.79, 100860.00 Pa, 31.77 C
9:32 AM,38.79, 100860.00 Pa, 31.77 C
9:32 AM,38.79, 100860.00 Pa, 31.77 C
9:32 AM,38.87, 100859.00 Pa, 31.77 C
9:32 AM,38.87, 100859.00 Pa, 31.77 C
9:32 AM,38.7, 100861.00 Pa, 31.76 C
9:32 AM,38.79, 100860.00 Pa, 31.76 C
9:32 AM,38.7, 100861.00 Pa, 31.76 C
9:32 AM,38.79, 100860.00 Pa, 31.77 C
9:32 AM,38.79, 100860.00 Pa, 31.76 C
9:33 AM,38.79, 100860.00 Pa, 31.76 C
9:33 AM,38.79, 100860.00 Pa, 31.76 C
9:33 AM,38.7, 100861.00 Pa, 31.76 C
9:33 AM,38.7, 100861.00 Pa, 31.76 C
9:33 AM,38.96, 100858.00 Pa, 31.76 C
9:33 AM,38.79, 100860.00 Pa, 31.77 C
9:33 AM,38.79, 100860.00 Pa, 31.76 C
9:33 AM,38.62, 100862.00 Pa, 31.77 C
9:33 AM,38.96, 100858.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.77 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,38.96, 100858.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.77 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,38.79, 100860.00 Pa, 31.77 C
9:33 AM,39.04, 100857.00 Pa, 31.77 C
9:33 AM,38.87, 100859.00 Pa, 31.77 C
9:33 AM,39.04, 100857.00 Pa, 31.77 C
9:33 AM,38.79, 100860.00 Pa, 31.77 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.77 C
9:33 AM,38.79, 100860.00 Pa, 31.77 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.77 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,38.53, 100863.00 Pa, 31.77 C
9:33 AM,38.62, 100862.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.12, 100856.00 Pa, 31.77 C
9:33 AM,39.12, 100856.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.77 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.29, 100854.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.12, 100856.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,38.96, 100858.00 Pa, 31.76 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,38.96, 100858.00 Pa, 31.76 C
9:33 AM,39.29, 100854.00 Pa, 31.75 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,39.12, 100856.00 Pa, 31.75 C
9:33 AM,39.21, 100855.00 Pa, 31.75 C
9:33 AM,39.12, 100856.00 Pa, 31.76 C
9:33 AM,39.21, 100855.00 Pa, 31.76 C
9:33 AM,38.7, 100861.00 Pa, 31.77 C
9:33 AM,38.87, 100859.00 Pa, 31.76 C
9:33 AM,39.04, 100857.00 Pa, 31.76 C
9:33 AM,39.29, 100854.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.12, 100856.00 Pa, 31.75 C
9:34 AM,38.96, 100858.00 Pa, 31.76 C
9:34 AM,38.96, 100858.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.21, 100855.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.76 C
9:34 AM,38.87, 100859.00 Pa, 31.76 C
9:34 AM,38.96, 100858.00 Pa, 31.76 C
9:34 AM,38.7, 100861.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,38.96, 100858.00 Pa, 31.76 C
9:34 AM,39.21, 100855.00 Pa, 31.76 C
9:34 AM,38.87, 100859.00 Pa, 31.76 C
9:34 AM,38.96, 100858.00 Pa, 31.76 C
9:34 AM,39.37, 100853.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.77 C
9:34 AM,39.12, 100856.00 Pa, 31.76 C
9:34 AM,39.12, 100856.00 Pa, 31.76 C
9:34 AM,39.21, 100855.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,38.87, 100859.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.12, 100856.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.75 C
9:34 AM,38.87, 100859.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.76 C
9:34 AM,38.96, 100858.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.21, 100855.00 Pa, 31.75 C
9:34 AM,39.29, 100854.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.21, 100855.00 Pa, 31.75 C
9:34 AM,39.21, 100855.00 Pa, 31.75 C
9:34 AM,39.29, 100854.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,38.96, 100858.00 Pa, 31.76 C
9:34 AM,39.04, 100857.00 Pa, 31.75 C
9:34 AM,39.12, 100856.00 Pa, 31.75 C
9:34 AM,38.87, 100859.00 Pa, 31.75 C
9:34 AM,38.87, 100859.00 Pa, 31.75 C
9:34 AM,38.96, 100858.00 Pa, 31.75 C
9:34 AM,39.04, 100857.00 Pa, 31.76 C
9:34 AM,39.21, 100855.00 Pa, 31.75 C
9:35 AM,39.21, 100855.00 Pa, 31.76 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,39.37, 100853.00 Pa, 31.74 C
9:35 AM,39.29, 100854.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,38.87, 100859.00 Pa, 31.75 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.76 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.76 C
9:35 AM,39.21, 100855.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.76 C
9:35 AM,38.79, 100860.00 Pa, 31.76 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.7, 100861.00 Pa, 31.76 C
9:35 AM,38.87, 100859.00 Pa, 31.75 C
9:35 AM,38.7, 100861.00 Pa, 31.76 C
9:35 AM,38.87, 100859.00 Pa, 31.76 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.7, 100861.00 Pa, 31.75 C
9:35 AM,39.04, 100857.00 Pa, 31.76 C
9:35 AM,38.79, 100860.00 Pa, 31.75 C
9:35 AM,38.87, 100859.00 Pa, 31.75 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.76 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.76 C
9:35 AM,39.21, 100855.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.76 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,39.37, 100853.00 Pa, 31.76 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.76 C
9:35 AM,39.21, 100855.00 Pa, 31.76 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,39.21, 100855.00 Pa, 31.75 C
9:35 AM,39.12, 100856.00 Pa, 31.76 C
9:35 AM,39.12, 100856.00 Pa, 31.75 C
9:35 AM,39.29, 100854.00 Pa, 31.75 C
9:35 AM,38.87, 100859.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,38.87, 100859.00 Pa, 31.75 C
9:35 AM,39.04, 100857.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:35 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.7, 100861.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.76 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.7, 100861.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.62, 100862.00 Pa, 31.75 C
9:36 AM,38.7, 100861.00 Pa, 31.75 C
9:36 AM,38.62, 100862.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.7, 100861.00 Pa, 31.75 C
9:36 AM,38.7, 100861.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.76 C
9:36 AM,38.79, 100860.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,39.21, 100855.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,38.87, 100859.00 Pa, 31.75 C
9:36 AM,38.96, 100858.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,39.04, 100857.00 Pa, 31.75 C
9:36 AM,39.29, 100854.00 Pa, 31.75 C
9:36 AM,39.29, 100854.00 Pa, 31.75 C
9:36 AM,39.21, 100855.00 Pa, 31.75 C
9:36 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,39.45, 100852.00 Pa, 31.75 C
9:37 AM,39.29, 100854.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.76 C
9:37 AM,39.29, 100854.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,39.29, 100854.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,38.79, 100860.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.76 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.74 C
9:37 AM,38.79, 100860.00 Pa, 31.75 C
9:37 AM,38.87, 100859.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.04, 100857.00 Pa, 31.76 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.75 C
9:37 AM,39.29, 100854.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.76 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,39.29, 100854.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,38.87, 100859.00 Pa, 31.75 C
9:37 AM,38.79, 100860.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,39.29, 100854.00 Pa, 31.74 C
9:37 AM,39.04, 100857.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.75 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,38.62, 100862.00 Pa, 31.75 C
9:37 AM,38.79, 100860.00 Pa, 31.75 C
9:37 AM,38.7, 100861.00 Pa, 31.75 C
9:37 AM,39.21, 100855.00 Pa, 31.74 C
9:37 AM,39.12, 100856.00 Pa, 31.74 C
9:37 AM,38.87, 100859.00 Pa, 31.75 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,38.87, 100859.00 Pa, 31.75 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,39.37, 100853.00 Pa, 31.74 C
9:37 AM,39.37, 100853.00 Pa, 31.74 C
9:37 AM,39.04, 100857.00 Pa, 31.74 C
9:37 AM,39.21, 100855.00 Pa, 31.74 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,39.12, 100856.00 Pa, 31.74 C
9:37 AM,39.12, 100856.00 Pa, 31.74 C
9:37 AM,38.96, 100858.00 Pa, 31.75 C
9:37 AM,39.45, 100852.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.75 C
9:38 AM,38.96, 100858.00 Pa, 31.75 C
9:38 AM,38.96, 100858.00 Pa, 31.75 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,38.96, 100858.00 Pa, 31.75 C
9:38 AM,39.04, 100857.00 Pa, 31.75 C
9:38 AM,39.37, 100853.00 Pa, 31.74 C
9:38 AM,39.29, 100854.00 Pa, 31.74 C
9:38 AM,39.21, 100855.00 Pa, 31.74 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,39.21, 100855.00 Pa, 31.74 C
9:38 AM,39.29, 100854.00 Pa, 31.73 C
9:38 AM,39.04, 100857.00 Pa, 31.73 C
9:38 AM,39.29, 100854.00 Pa, 31.73 C
9:38 AM,39.45, 100852.00 Pa, 31.74 C
9:38 AM,38.87, 100859.00 Pa, 31.75 C
9:38 AM,39.21, 100855.00 Pa, 31.74 C
9:38 AM,39.21, 100855.00 Pa, 31.74 C
9:38 AM,39.29, 100854.00 Pa, 31.74 C
9:38 AM,39.29, 100854.00 Pa, 31.74 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,39.21, 100855.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,38.96, 100858.00 Pa, 31.74 C
9:38 AM,39.12, 100856.00 Pa, 31.73 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,38.87, 100859.00 Pa, 31.73 C
9:38 AM,38.87, 100859.00 Pa, 31.74 C
9:38 AM,39.21, 100855.00 Pa, 31.73 C
9:38 AM,38.96, 100858.00 Pa, 31.74 C
9:38 AM,39.12, 100856.00 Pa, 31.73 C
9:38 AM,38.87, 100859.00 Pa, 31.74 C
9:38 AM,38.7, 100861.00 Pa, 31.73 C
9:38 AM,38.96, 100858.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,38.96, 100858.00 Pa, 31.73 C
9:38 AM,38.96, 100858.00 Pa, 31.73 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,38.96, 100858.00 Pa, 31.74 C
9:38 AM,39.29, 100854.00 Pa, 31.73 C
9:38 AM,39.04, 100857.00 Pa, 31.73 C
9:38 AM,38.7, 100861.00 Pa, 31.73 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.74 C
9:38 AM,38.87, 100859.00 Pa, 31.73 C
9:38 AM,38.96, 100858.00 Pa, 31.73 C
9:38 AM,39.04, 100857.00 Pa, 31.73 C
9:38 AM,38.96, 100858.00 Pa, 31.73 C
9:38 AM,39.12, 100856.00 Pa, 31.74 C
9:38 AM,39.04, 100857.00 Pa, 31.73 C
9:38 AM,38.87, 100859.00 Pa, 31.74 C
9:38 AM,38.87, 100859.00 Pa, 31.72 C
9:38 AM,38.79, 100860.00 Pa, 31.73 C
9:38 AM,38.7, 100861.00 Pa, 31.73 C
9:38 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.74 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,39.04, 100857.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.04, 100857.00 Pa, 31.74 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.29, 100854.00 Pa, 31.73 C
9:39 AM,39.29, 100854.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,38.96, 100858.00 Pa, 31.72 C
9:39 AM,39.12, 100856.00 Pa, 31.72 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.72 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.72 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,38.96, 100858.00 Pa, 31.72 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.72 C
9:39 AM,39.21, 100855.00 Pa, 31.72 C
9:39 AM,38.96, 100858.00 Pa, 31.72 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,39.29, 100854.00 Pa, 31.72 C
9:39 AM,39.21, 100855.00 Pa, 31.73 C
9:39 AM,39.04, 100857.00 Pa, 31.74 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,39.04, 100857.00 Pa, 31.73 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.73 C
9:39 AM,39.29, 100854.00 Pa, 31.72 C
9:39 AM,39.37, 100853.00 Pa, 31.72 C
9:39 AM,38.96, 100858.00 Pa, 31.72 C
9:39 AM,38.96, 100858.00 Pa, 31.73 C
9:39 AM,38.87, 100859.00 Pa, 31.72 C
9:39 AM,38.96, 100858.00 Pa, 31.72 C
9:39 AM,38.87, 100859.00 Pa, 31.72 C
9:39 AM,39.29, 100854.00 Pa, 31.72 C
9:39 AM,39.37, 100853.00 Pa, 31.71 C
9:39 AM,39.12, 100856.00 Pa, 31.73 C
9:40 AM,38.96, 100858.00 Pa, 31.72 C
9:40 AM,38.79, 100860.00 Pa, 31.73 C
9:40 AM,38.7, 100861.00 Pa, 31.73 C
9:40 AM,38.7, 100861.00 Pa, 31.72 C
9:40 AM,38.96, 100858.00 Pa, 31.73 C
9:40 AM,38.87, 100859.00 Pa, 31.73 C
9:40 AM,39.04, 100857.00 Pa, 31.72 C
9:40 AM,39.12, 100856.00 Pa, 31.72 C
9:40 AM,39.29, 100854.00 Pa, 31.72 C
